alpha,Recycle_Rate
0.2894736842105263,0.78
0.2894736842105263,0.86
0.2894736842105263,0.86
0.2894736842105263,0.84
0.2894736842105263,0.83
0.2894736842105263,0.87
0.2894736842105263,0.86
0.2894736842105263,0.86
0.2894736842105263,0.77
0.2894736842105263,0.77
0.2894736842105263,0.8
0.2894736842105263,0.77
0.2894736842105263,0.86
0.2894736842105263,0.86
0.2894736842105263,0.77
0.2894736842105263,0.79
0.2894736842105263,0.83
0.2894736842105263,0.86
0.2894736842105263,0.82
0.2894736842105263,0.84
0.2894736842105263,0.82
0.2894736842105263,0.77
0.2894736842105263,0.87
0.2894736842105263,0.85
0.2894736842105263,0.78
0.2894736842105263,0.86
0.2894736842105263,0.91
0.2894736842105263,0.9
0.2894736842105263,0.88
0.2894736842105263,0.79
0.2894736842105263,0.82
0.2894736842105263,0.82
0.2894736842105263,0.75
0.2894736842105263,0.8
0.2894736842105263,0.86
0.2894736842105263,0.78
0.2894736842105263,0.81
0.2894736842105263,0.86
0.2894736842105263,0.85
0.2894736842105263,0.85
0.2894736842105263,0.81
0.2894736842105263,0.84
0.2894736842105263,0.8
0.2894736842105263,0.86
0.2894736842105263,0.86
0.2894736842105263,0.82
0.2894736842105263,0.89
0.2894736842105263,0.84
0.2894736842105263,0.83
0.2894736842105263,0.89
0.2894736842105263,0.83
0.2894736842105263,0.78
0.2894736842105263,0.78
0.2894736842105263,0.85
0.2894736842105263,0.88
0.2894736842105263,0.84
0.2894736842105263,0.85
0.2894736842105263,0.8
0.2894736842105263,0.83
0.2894736842105263,0.86
0.2894736842105263,0.86
0.2894736842105263,0.86
0.2894736842105263,0.9
0.2894736842105263,0.79
0.2894736842105263,0.79
0.2894736842105263,0.89
0.2894736842105263,0.8
0.2894736842105263,0.83
0.2894736842105263,0.85
0.2894736842105263,0.86
0.2894736842105263,0.84
0.2894736842105263,0.83
0.2894736842105263,0.85
0.2894736842105263,0.84
0.2894736842105263,0.77
0.2894736842105263,0.84
0.2894736842105263,0.86
0.2894736842105263,0.86
0.2894736842105263,0.79
0.33684210526315794,0.83
0.33684210526315794,0.82
0.33684210526315794,0.86
0.33684210526315794,0.87
0.33684210526315794,0.93
0.33684210526315794,0.92
0.33684210526315794,0.77
0.33684210526315794,0.87
0.33684210526315794,0.88
0.33684210526315794,0.88
0.33684210526315794,0.84
0.33684210526315794,0.82
0.33684210526315794,0.87
0.33684210526315794,0.88
0.33684210526315794,0.85
0.33684210526315794,0.84
0.33684210526315794,0.86
0.33684210526315794,0.84
0.33684210526315794,0.88
0.33684210526315794,0.87
0.33684210526315794,0.9
0.33684210526315794,0.85
0.33684210526315794,0.76
0.33684210526315794,0.82
0.33684210526315794,0.92
0.33684210526315794,0.83
0.33684210526315794,0.86
0.33684210526315794,0.89
0.33684210526315794,0.82
0.33684210526315794,0.92
0.33684210526315794,0.87
0.33684210526315794,0.75
0.33684210526315794,0.89
0.33684210526315794,0.84
0.33684210526315794,0.87
0.33684210526315794,0.87
0.33684210526315794,0.81
0.33684210526315794,0.84
0.33684210526315794,0.85
0.33684210526315794,0.87
0.33684210526315794,0.83
0.33684210526315794,0.89
0.33684210526315794,0.88
0.33684210526315794,0.89
0.33684210526315794,0.83
0.33684210526315794,0.92
0.33684210526315794,0.79
0.33684210526315794,0.87
0.33684210526315794,0.81
0.33684210526315794,0.88
0.33684210526315794,0.84
0.33684210526315794,0.81
0.33684210526315794,0.87
0.33684210526315794,0.83
0.33684210526315794,0.86
0.33684210526315794,0.83
0.33684210526315794,0.9
0.33684210526315794,0.78
0.33684210526315794,0.73
0.33684210526315794,0.89
0.33684210526315794,0.89
0.33684210526315794,0.82
0.33684210526315794,0.83
0.33684210526315794,0.86
0.33684210526315794,0.78
0.33684210526315794,0.81
0.33684210526315794,0.88
0.33684210526315794,0.76
0.33684210526315794,0.85
0.33684210526315794,0.84
0.33684210526315794,0.88
0.33684210526315794,0.89
0.33684210526315794,0.82
0.33684210526315794,0.81
0.33684210526315794,0.84
0.33684210526315794,0.88
0.33684210526315794,0.85
0.33684210526315794,0.81
0.33684210526315794,0.78
0.33684210526315794,0.82
0.33684210526315794,0.86
0.33684210526315794,0.85
0.33684210526315794,0.81
0.33684210526315794,0.86
0.33684210526315794,0.85
0.33684210526315794,0.81
0.33684210526315794,0.78
0.33684210526315794,0.91
0.33684210526315794,0.9
0.33684210526315794,0.89
0.33684210526315794,0.78
0.33684210526315794,0.82
0.33684210526315794,0.85
0.33684210526315794,0.86
0.33684210526315794,0.89
0.33684210526315794,0.88
0.33684210526315794,0.87
0.33684210526315794,0.89
0.33684210526315794,0.8
0.33684210526315794,0.87
0.33684210526315794,0.82
0.33684210526315794,0.87
0.33684210526315794,0.8
0.33684210526315794,0.83
0.33684210526315794,0.9
0.33684210526315794,0.85
0.33684210526315794,0.92
0.33684210526315794,0.8
0.33684210526315794,0.81
0.33684210526315794,0.91
0.33684210526315794,0.84
0.33684210526315794,0.86
0.33684210526315794,0.81
0.33684210526315794,0.86
0.33684210526315794,0.84
0.33684210526315794,0.83
0.33684210526315794,0.87
0.33684210526315794,0.9
0.33684210526315794,0.86
0.33684210526315794,0.79
0.33684210526315794,0.85
0.33684210526315794,0.86
0.33684210526315794,0.8
0.33684210526315794,0.71
0.33684210526315794,0.79
0.33684210526315794,0.87
0.33684210526315794,0.89
0.33684210526315794,0.83
0.33684210526315794,0.86
0.33684210526315794,0.87
0.33684210526315794,0.9
0.33684210526315794,0.84
0.33684210526315794,0.84
0.33684210526315794,0.89
0.33684210526315794,0.9
0.33684210526315794,0.77
0.33684210526315794,0.87
0.33684210526315794,0.84
0.33684210526315794,0.87
0.33684210526315794,0.87
0.33684210526315794,0.84
0.33684210526315794,0.87
0.33684210526315794,0.86
0.33684210526315794,0.86
0.33684210526315794,0.88
0.33684210526315794,0.8
0.33684210526315794,0.88
0.33684210526315794,0.88
0.33684210526315794,0.83
0.33684210526315794,0.83
0.33684210526315794,0.85
0.33684210526315794,0.82
0.33684210526315794,0.85
0.33684210526315794,0.81
0.33684210526315794,0.9
0.33684210526315794,0.84
0.33684210526315794,0.8
0.33684210526315794,0.88
0.33684210526315794,0.89
0.33684210526315794,0.88
0.33684210526315794,0.84
0.33684210526315794,0.77
0.33684210526315794,0.84
0.33684210526315794,0.87
0.33684210526315794,0.93
0.33684210526315794,0.85
0.33684210526315794,0.87
0.33684210526315794,0.91
0.33684210526315794,0.9
0.33684210526315794,0.76
0.33684210526315794,0.8
0.33684210526315794,0.86
0.33684210526315794,0.83
0.33684210526315794,0.87
0.33684210526315794,0.82
0.33684210526315794,0.81
0.33684210526315794,0.9
0.33684210526315794,0.87
0.33684210526315794,0.88
0.33684210526315794,0.78
0.33684210526315794,0.78
0.33684210526315794,0.9
0.33684210526315794,0.89
0.33684210526315794,0.82
0.33684210526315794,0.87
0.33684210526315794,0.88
0.33684210526315794,0.77
0.33684210526315794,0.79
0.33684210526315794,0.85
0.33684210526315794,0.75
0.33684210526315794,0.89
0.33684210526315794,0.81
0.33684210526315794,0.9
0.33684210526315794,0.87
0.33684210526315794,0.81
0.33684210526315794,0.82
0.33684210526315794,0.85
0.33684210526315794,0.91
0.33684210526315794,0.82
0.33684210526315794,0.92
0.33684210526315794,0.83
0.33684210526315794,0.86
0.33684210526315794,0.84
0.33684210526315794,0.82
0.33684210526315794,0.89
0.33684210526315794,0.88
0.33684210526315794,0.87
0.33684210526315794,0.8
0.33684210526315794,0.87
0.33684210526315794,0.78
0.33684210526315794,0.87
0.33684210526315794,0.84
0.33684210526315794,0.89
0.33684210526315794,0.85
0.33684210526315794,0.86
0.33684210526315794,0.85
0.33684210526315794,0.88
0.33684210526315794,0.79
0.33684210526315794,0.82
0.33684210526315794,0.88
0.33684210526315794,0.85
0.33684210526315794,0.79
0.33684210526315794,0.79
0.33684210526315794,0.79
0.33684210526315794,0.87
0.33684210526315794,0.9
0.33684210526315794,0.87
0.33684210526315794,0.85
0.33684210526315794,0.82
0.33684210526315794,0.79
0.33684210526315794,0.87
0.33684210526315794,0.89
0.33684210526315794,0.78
0.33684210526315794,0.95
0.33684210526315794,0.83
0.33684210526315794,0.77
0.33684210526315794,0.77
0.33684210526315794,0.86
0.33684210526315794,0.87
0.33684210526315794,0.85
0.33684210526315794,0.9
0.33684210526315794,0.83
0.33684210526315794,0.82
0.33684210526315794,0.89
0.33684210526315794,0.85
0.33684210526315794,0.76
0.33684210526315794,0.87
0.33684210526315794,0.89
0.33684210526315794,0.83
0.33684210526315794,0.84
0.38421052631578945,0.88
0.38421052631578945,0.86
0.38421052631578945,0.84
0.38421052631578945,0.85
0.38421052631578945,0.85
0.38421052631578945,0.85
0.38421052631578945,0.92
0.38421052631578945,0.79
0.38421052631578945,0.9
0.38421052631578945,0.83
0.38421052631578945,0.87
0.38421052631578945,0.88
0.38421052631578945,0.89
0.38421052631578945,0.93
0.38421052631578945,0.87
0.38421052631578945,0.87
0.38421052631578945,0.8
0.38421052631578945,0.87
0.38421052631578945,0.84
0.38421052631578945,0.83
0.38421052631578945,0.91
0.38421052631578945,0.89
0.38421052631578945,0.84
0.38421052631578945,0.82
0.38421052631578945,0.78
0.38421052631578945,0.89
0.38421052631578945,0.86
0.38421052631578945,0.89
0.38421052631578945,0.8
0.38421052631578945,0.89
0.38421052631578945,0.88
0.38421052631578945,0.85
0.38421052631578945,0.88
0.38421052631578945,0.85
0.38421052631578945,0.81
0.38421052631578945,0.87
0.38421052631578945,0.85
0.38421052631578945,0.9
0.38421052631578945,0.88
0.38421052631578945,0.83
0.38421052631578945,0.85
0.38421052631578945,0.9
0.38421052631578945,0.82
0.38421052631578945,0.88
0.38421052631578945,0.83
0.38421052631578945,0.78
0.38421052631578945,0.77
0.38421052631578945,0.87
0.38421052631578945,0.84
0.38421052631578945,0.76
0.38421052631578945,0.89
0.38421052631578945,0.83
0.38421052631578945,0.88
0.38421052631578945,0.88
0.38421052631578945,0.8
0.38421052631578945,0.9
0.38421052631578945,0.84
0.38421052631578945,0.87
0.38421052631578945,0.86
0.38421052631578945,0.8
0.38421052631578945,0.85
0.38421052631578945,0.87
0.38421052631578945,0.77
0.38421052631578945,0.89
0.38421052631578945,0.8
0.38421052631578945,0.82
0.38421052631578945,0.85
0.38421052631578945,0.87
0.38421052631578945,0.9
0.38421052631578945,0.92
0.38421052631578945,0.88
0.38421052631578945,0.9
0.38421052631578945,0.82
0.38421052631578945,0.89
0.38421052631578945,0.81
0.38421052631578945,0.85
0.38421052631578945,0.89
0.38421052631578945,0.8
0.38421052631578945,0.84
0.38421052631578945,0.86
0.38421052631578945,0.8
0.38421052631578945,0.79
0.38421052631578945,0.81
0.38421052631578945,0.88
0.38421052631578945,0.88
0.38421052631578945,0.84
0.38421052631578945,0.85
0.38421052631578945,0.89
0.38421052631578945,0.85
0.38421052631578945,0.84
0.38421052631578945,0.86
0.38421052631578945,0.87
0.38421052631578945,0.84
0.38421052631578945,0.8
0.38421052631578945,0.91
0.38421052631578945,0.91
0.38421052631578945,0.84
0.38421052631578945,0.8
0.38421052631578945,0.88
0.38421052631578945,0.9
0.38421052631578945,0.82
0.38421052631578945,0.9
0.38421052631578945,0.86
0.38421052631578945,0.86
0.38421052631578945,0.92
0.38421052631578945,0.87
0.38421052631578945,0.86
0.38421052631578945,0.81
0.38421052631578945,0.81
0.38421052631578945,0.91
0.38421052631578945,0.84
0.38421052631578945,0.86
0.38421052631578945,0.92
0.38421052631578945,0.86
0.38421052631578945,0.86
0.38421052631578945,0.89
0.38421052631578945,0.85
0.38421052631578945,0.9
0.38421052631578945,0.88
0.38421052631578945,0.85
0.38421052631578945,0.83
0.38421052631578945,0.87
0.38421052631578945,0.88
0.38421052631578945,0.87
0.38421052631578945,0.88
0.38421052631578945,0.91
0.38421052631578945,0.84
0.38421052631578945,0.86
0.38421052631578945,0.86
0.38421052631578945,0.79
0.38421052631578945,0.84
0.38421052631578945,0.94
0.38421052631578945,0.86
0.38421052631578945,0.91
0.38421052631578945,0.92
0.38421052631578945,0.83
0.38421052631578945,0.85
0.38421052631578945,0.89
0.38421052631578945,0.88
0.38421052631578945,0.87
0.38421052631578945,0.85
0.38421052631578945,0.82
0.38421052631578945,0.85
0.38421052631578945,0.79
0.38421052631578945,0.88
0.38421052631578945,0.76
0.38421052631578945,0.84
0.38421052631578945,0.89
0.38421052631578945,0.9
0.38421052631578945,0.87
0.38421052631578945,0.87
0.38421052631578945,0.85
0.38421052631578945,0.81
0.38421052631578945,0.83
0.38421052631578945,0.88
0.38421052631578945,0.87
0.38421052631578945,0.84
0.38421052631578945,0.81
0.38421052631578945,0.86
0.38421052631578945,0.89
0.38421052631578945,0.87
0.38421052631578945,0.83
0.38421052631578945,0.86
0.38421052631578945,0.89
0.38421052631578945,0.88
0.38421052631578945,0.84
0.38421052631578945,0.82
0.38421052631578945,0.91
0.38421052631578945,0.88
0.38421052631578945,0.85
0.38421052631578945,0.89
0.38421052631578945,0.85
0.38421052631578945,0.86
0.38421052631578945,0.88
0.38421052631578945,0.84
0.38421052631578945,0.81
0.38421052631578945,0.86
0.38421052631578945,0.89
0.38421052631578945,0.86
0.38421052631578945,0.92
0.38421052631578945,0.86
0.38421052631578945,0.89
0.38421052631578945,0.84
0.38421052631578945,0.86
0.38421052631578945,0.88
0.38421052631578945,0.89
0.38421052631578945,0.82
0.38421052631578945,0.85
0.38421052631578945,0.9
0.38421052631578945,0.88
0.38421052631578945,0.88
0.38421052631578945,0.79
0.38421052631578945,0.91
0.38421052631578945,0.86
0.38421052631578945,0.86
0.38421052631578945,0.81
0.38421052631578945,0.86
0.38421052631578945,0.85
0.38421052631578945,0.82
0.38421052631578945,0.86
0.38421052631578945,0.83
0.38421052631578945,0.87
0.38421052631578945,0.82
0.38421052631578945,0.86
0.38421052631578945,0.85
0.38421052631578945,0.9
0.38421052631578945,0.84
0.38421052631578945,0.8
0.38421052631578945,0.88
0.38421052631578945,0.79
0.38421052631578945,0.81
0.38421052631578945,0.8
0.38421052631578945,0.87
0.38421052631578945,0.86
0.38421052631578945,0.86
0.38421052631578945,0.89
0.38421052631578945,0.9
0.38421052631578945,0.92
0.38421052631578945,0.89
0.38421052631578945,0.79
0.38421052631578945,0.86
0.38421052631578945,0.86
0.38421052631578945,0.87
0.38421052631578945,0.92
0.38421052631578945,0.84
0.38421052631578945,0.87
0.38421052631578945,0.85
0.38421052631578945,0.92
0.38421052631578945,0.77
0.38421052631578945,0.79
0.38421052631578945,0.88
0.38421052631578945,0.9
0.38421052631578945,0.89
0.38421052631578945,0.81
0.38421052631578945,0.91
0.38421052631578945,0.78
0.38421052631578945,0.82
0.38421052631578945,0.84
0.38421052631578945,0.87
0.38421052631578945,0.9
0.38421052631578945,0.79
0.38421052631578945,0.81
0.38421052631578945,0.83
0.38421052631578945,0.79
0.38421052631578945,0.89
0.38421052631578945,0.84
0.38421052631578945,0.89
0.38421052631578945,0.86
0.38421052631578945,0.9
0.38421052631578945,0.86
0.43157894736842106,0.78
0.43157894736842106,0.85
0.43157894736842106,0.84
0.43157894736842106,0.83
0.43157894736842106,0.89
0.43157894736842106,0.9
0.43157894736842106,0.88
0.43157894736842106,0.84
0.43157894736842106,0.87
0.43157894736842106,0.89
0.43157894736842106,0.86
0.43157894736842106,0.85
0.43157894736842106,0.92
0.43157894736842106,0.82
0.43157894736842106,0.87
0.43157894736842106,0.84
0.43157894736842106,0.82
0.43157894736842106,0.86
0.43157894736842106,0.77
0.43157894736842106,0.87
0.43157894736842106,0.91
0.43157894736842106,0.91
0.43157894736842106,0.87
0.43157894736842106,0.83
0.43157894736842106,0.77
0.43157894736842106,0.88
0.43157894736842106,0.85
0.43157894736842106,0.86
0.43157894736842106,0.85
0.43157894736842106,0.92
0.43157894736842106,0.91
0.43157894736842106,0.83
0.43157894736842106,0.9
0.43157894736842106,0.87
0.43157894736842106,0.85
0.43157894736842106,0.9
0.43157894736842106,0.89
0.43157894736842106,0.86
0.43157894736842106,0.87
0.43157894736842106,0.82
0.43157894736842106,0.89
0.43157894736842106,0.86
0.43157894736842106,0.89
0.43157894736842106,0.88
0.43157894736842106,0.87
0.43157894736842106,0.84
0.43157894736842106,0.91
0.43157894736842106,0.92
0.43157894736842106,0.86
0.43157894736842106,0.91
0.43157894736842106,0.89
0.43157894736842106,0.82
0.43157894736842106,0.82
0.43157894736842106,0.91
0.43157894736842106,0.89
0.43157894736842106,0.83
0.43157894736842106,0.92
0.43157894736842106,0.91
0.43157894736842106,0.84
0.43157894736842106,0.88
0.43157894736842106,0.89
0.43157894736842106,0.83
0.43157894736842106,0.83
0.43157894736842106,0.87
0.43157894736842106,0.83
0.43157894736842106,0.88
0.43157894736842106,0.78
0.43157894736842106,0.94
0.43157894736842106,0.9
0.43157894736842106,0.86
0.43157894736842106,0.87
0.43157894736842106,0.83
0.43157894736842106,0.88
0.43157894736842106,0.92
0.43157894736842106,0.83
0.43157894736842106,0.81
0.43157894736842106,0.84
0.43157894736842106,0.88
0.43157894736842106,0.9
0.43157894736842106,0.86
0.43157894736842106,0.87
0.43157894736842106,0.87
0.43157894736842106,0.86
0.43157894736842106,0.91
0.43157894736842106,0.82
0.43157894736842106,0.88
0.43157894736842106,0.79
0.43157894736842106,0.82
0.43157894736842106,0.84
0.43157894736842106,0.84
0.43157894736842106,0.87
0.43157894736842106,0.9
0.43157894736842106,0.93
0.43157894736842106,0.87
0.43157894736842106,0.92
0.43157894736842106,0.84
0.43157894736842106,0.82
0.43157894736842106,0.88
0.43157894736842106,0.82
0.43157894736842106,0.86
0.43157894736842106,0.89
0.43157894736842106,0.89
0.43157894736842106,0.86
0.43157894736842106,0.87
0.43157894736842106,0.87
0.43157894736842106,0.87
0.43157894736842106,0.89
0.43157894736842106,0.84
0.43157894736842106,0.85
0.43157894736842106,0.89
0.43157894736842106,0.82
0.43157894736842106,0.88
0.43157894736842106,0.84
0.43157894736842106,0.85
0.43157894736842106,0.87
0.43157894736842106,0.92
0.43157894736842106,0.87
0.43157894736842106,0.9
0.43157894736842106,0.86
0.43157894736842106,0.88
0.43157894736842106,0.88
0.43157894736842106,0.87
0.43157894736842106,0.91
0.43157894736842106,0.89
0.43157894736842106,0.84
0.43157894736842106,0.91
0.43157894736842106,0.86
0.43157894736842106,0.84
0.43157894736842106,0.89
0.43157894736842106,0.85
0.43157894736842106,0.86
0.43157894736842106,0.83
0.43157894736842106,0.85
0.43157894736842106,0.85
0.43157894736842106,0.87
0.43157894736842106,0.93
0.43157894736842106,0.88
0.43157894736842106,0.86
0.43157894736842106,0.86
0.43157894736842106,0.86
0.43157894736842106,0.87
0.43157894736842106,0.87
0.43157894736842106,0.88
0.43157894736842106,0.86
0.43157894736842106,0.79
0.43157894736842106,0.93
0.43157894736842106,0.89
0.43157894736842106,0.87
0.43157894736842106,0.87
0.43157894736842106,0.89
0.43157894736842106,0.89
0.43157894736842106,0.89
0.43157894736842106,0.86
0.43157894736842106,0.88
0.43157894736842106,0.82
0.43157894736842106,0.86
0.43157894736842106,0.94
0.43157894736842106,0.91
0.43157894736842106,0.92
0.43157894736842106,0.9
0.43157894736842106,0.93
0.43157894736842106,0.93
0.43157894736842106,0.92
0.43157894736842106,0.88
0.43157894736842106,0.88
0.43157894736842106,0.82
0.43157894736842106,0.8
0.43157894736842106,0.91
0.43157894736842106,0.91
0.43157894736842106,0.76
0.43157894736842106,0.89
0.43157894736842106,0.93
0.43157894736842106,0.89
0.43157894736842106,0.91
0.43157894736842106,0.84
0.43157894736842106,0.83
0.43157894736842106,0.9
0.43157894736842106,0.86
0.43157894736842106,0.89
0.43157894736842106,0.84
0.43157894736842106,0.77
0.43157894736842106,0.91
0.43157894736842106,0.82
0.43157894736842106,0.88
0.43157894736842106,0.87
0.43157894736842106,0.84
0.43157894736842106,0.76
0.43157894736842106,0.85
0.43157894736842106,0.89
0.43157894736842106,0.82
0.43157894736842106,0.85
0.43157894736842106,0.88
0.43157894736842106,0.86
0.43157894736842106,0.85
0.43157894736842106,0.84
0.43157894736842106,0.8
0.43157894736842106,0.86
0.43157894736842106,0.87
0.43157894736842106,0.81
0.43157894736842106,0.93
0.43157894736842106,0.81
0.43157894736842106,0.89
0.43157894736842106,0.91
0.43157894736842106,0.86
0.43157894736842106,0.84
0.43157894736842106,0.9
0.43157894736842106,0.8
0.43157894736842106,0.86
0.43157894736842106,0.9
0.43157894736842106,0.9
0.43157894736842106,0.91
0.43157894736842106,0.89
0.43157894736842106,0.89
0.43157894736842106,0.89
0.43157894736842106,0.78
0.43157894736842106,0.9
0.43157894736842106,0.89
0.43157894736842106,0.89
0.43157894736842106,0.88
0.43157894736842106,0.87
0.43157894736842106,0.84
0.43157894736842106,0.87
0.43157894736842106,0.86
0.43157894736842106,0.82
0.43157894736842106,0.81
0.43157894736842106,0.89
0.43157894736842106,0.88
0.43157894736842106,0.88
0.43157894736842106,0.85
0.43157894736842106,0.88
0.43157894736842106,0.85
0.43157894736842106,0.86
0.43157894736842106,0.85
0.43157894736842106,0.82
0.43157894736842106,0.9
0.43157894736842106,0.87
0.43157894736842106,0.82
0.43157894736842106,0.85
0.43157894736842106,0.89
0.43157894736842106,0.85
0.43157894736842106,0.79
0.43157894736842106,0.91
0.43157894736842106,0.91
0.43157894736842106,0.9
0.43157894736842106,0.9
0.43157894736842106,0.84
0.43157894736842106,0.92
0.43157894736842106,0.87
0.43157894736842106,0.88
0.43157894736842106,0.8
0.4789473684210527,0.82
0.4789473684210527,0.91
0.4789473684210527,0.8
0.4789473684210527,0.87
0.4789473684210527,0.95
0.4789473684210527,0.93
0.4789473684210527,0.93
0.4789473684210527,0.81
0.4789473684210527,0.83
0.4789473684210527,0.9
0.4789473684210527,0.8
0.4789473684210527,0.9
0.4789473684210527,0.9
0.4789473684210527,0.94
0.4789473684210527,0.93
0.4789473684210527,0.83
0.4789473684210527,0.93
0.4789473684210527,0.88
0.4789473684210527,0.94
0.4789473684210527,0.9
0.4789473684210527,0.89
0.4789473684210527,0.87
0.4789473684210527,0.9
0.4789473684210527,0.82
0.4789473684210527,0.89
0.4789473684210527,0.83
0.4789473684210527,0.86
0.4789473684210527,0.92
0.4789473684210527,0.95
0.4789473684210527,0.9
0.4789473684210527,0.89
0.4789473684210527,0.85
0.4789473684210527,0.86
0.4789473684210527,0.87
0.4789473684210527,0.78
0.4789473684210527,0.89
0.4789473684210527,0.9
0.4789473684210527,0.85
0.4789473684210527,0.87
0.4789473684210527,0.9
0.4789473684210527,0.9
0.4789473684210527,0.91
0.4789473684210527,0.85
0.4789473684210527,0.88
0.4789473684210527,0.89
0.4789473684210527,0.85
0.4789473684210527,0.83
0.4789473684210527,0.94
0.4789473684210527,0.82
0.4789473684210527,0.9
0.4789473684210527,0.91
0.4789473684210527,0.88
0.4789473684210527,0.89
0.4789473684210527,0.87
0.4789473684210527,0.84
0.4789473684210527,0.91
0.4789473684210527,0.88
0.4789473684210527,0.85
0.4789473684210527,0.9
0.4789473684210527,0.85
0.4789473684210527,0.88
0.4789473684210527,0.95
0.4789473684210527,0.87
0.4789473684210527,0.93
0.4789473684210527,0.88
0.4789473684210527,0.91
0.4789473684210527,0.87
0.4789473684210527,0.9
0.4789473684210527,0.84
0.4789473684210527,0.89
0.4789473684210527,0.87
0.4789473684210527,0.9
0.4789473684210527,0.88
0.4789473684210527,0.84
0.4789473684210527,0.9
0.4789473684210527,0.83
0.4789473684210527,0.87
0.4789473684210527,0.91
0.4789473684210527,0.88
0.4789473684210527,0.88
0.4789473684210527,0.88
0.4789473684210527,0.9
0.4789473684210527,0.84
0.4789473684210527,0.9
0.4789473684210527,0.8
0.4789473684210527,0.89
0.4789473684210527,0.95
0.4789473684210527,0.85
0.4789473684210527,0.85
0.4789473684210527,0.93
0.4789473684210527,0.9
0.4789473684210527,0.89
0.4789473684210527,0.89
0.4789473684210527,0.85
0.4789473684210527,0.87
0.4789473684210527,0.9
0.4789473684210527,0.87
0.4789473684210527,0.91
0.4789473684210527,0.85
0.4789473684210527,0.89
0.4789473684210527,0.88
0.4789473684210527,0.87
0.4789473684210527,0.89
0.4789473684210527,0.94
0.4789473684210527,0.89
0.4789473684210527,0.81
0.4789473684210527,0.9
0.4789473684210527,0.9
0.4789473684210527,0.92
0.4789473684210527,0.87
0.4789473684210527,0.85
0.4789473684210527,0.94
0.4789473684210527,0.88
0.4789473684210527,0.92
0.4789473684210527,0.89
0.4789473684210527,0.86
0.4789473684210527,0.93
0.4789473684210527,0.93
0.4789473684210527,0.89
0.4789473684210527,0.89
0.4789473684210527,0.86
0.4789473684210527,0.89
0.4789473684210527,0.88
0.4789473684210527,0.93
0.4789473684210527,0.88
0.4789473684210527,0.88
0.4789473684210527,0.88
0.4789473684210527,0.9
0.4789473684210527,0.94
0.4789473684210527,0.79
0.4789473684210527,0.89
0.4789473684210527,0.86
0.4789473684210527,0.9
0.4789473684210527,0.92
0.4789473684210527,0.91
0.4789473684210527,0.89
0.4789473684210527,0.9
0.4789473684210527,0.9
0.4789473684210527,0.93
0.4789473684210527,0.89
0.4789473684210527,0.83
0.4789473684210527,0.84
0.4789473684210527,0.9
0.4789473684210527,0.85
0.4789473684210527,0.86
0.4789473684210527,0.86
0.4789473684210527,0.91
0.4789473684210527,0.93
0.4789473684210527,0.83
0.4789473684210527,0.89
0.4789473684210527,0.86
0.4789473684210527,0.88
0.4789473684210527,0.87
0.4789473684210527,0.88
0.4789473684210527,0.83
0.4789473684210527,0.88
0.4789473684210527,0.89
0.4789473684210527,0.85
0.4789473684210527,0.88
0.4789473684210527,0.9
0.4789473684210527,0.9
0.4789473684210527,0.87
0.4789473684210527,0.88
0.4789473684210527,0.87
0.4789473684210527,0.86
0.4789473684210527,0.87
0.4789473684210527,0.91
0.4789473684210527,0.83
0.4789473684210527,0.89
0.4789473684210527,0.86
0.4789473684210527,0.86
0.4789473684210527,0.88
0.4789473684210527,0.83
0.4789473684210527,0.85
0.4789473684210527,0.85
0.4789473684210527,0.88
0.4789473684210527,0.89
0.4789473684210527,0.88
0.4789473684210527,0.83
0.4789473684210527,0.83
0.4789473684210527,0.89
0.4789473684210527,0.83
0.4789473684210527,0.88
0.4789473684210527,0.87
0.4789473684210527,0.9
0.4789473684210527,0.89
0.4789473684210527,0.87
0.4789473684210527,0.87
0.4789473684210527,0.94
0.4789473684210527,0.88
0.4789473684210527,0.89
0.4789473684210527,0.83
0.4789473684210527,0.88
0.4789473684210527,0.9
0.4789473684210527,0.83
0.4789473684210527,0.88
0.4789473684210527,0.93
0.4789473684210527,0.89
0.4789473684210527,0.89
0.4789473684210527,0.9
0.4789473684210527,0.89
0.4789473684210527,0.85
0.4789473684210527,0.84
0.4789473684210527,0.89
0.4789473684210527,0.82
0.4789473684210527,0.91
0.4789473684210527,0.87
0.4789473684210527,0.86
0.4789473684210527,0.88
0.4789473684210527,0.91
0.4789473684210527,0.84
0.4789473684210527,0.89
0.4789473684210527,0.82
0.4789473684210527,0.86
0.4789473684210527,0.92
0.4789473684210527,0.9
0.4789473684210527,0.91
0.4789473684210527,0.88
0.4789473684210527,0.89
0.4789473684210527,0.87
0.4789473684210527,0.94
0.4789473684210527,0.89
0.4789473684210527,0.86
0.4789473684210527,0.87
0.4789473684210527,0.89
0.4789473684210527,0.9
0.4789473684210527,0.84
0.4789473684210527,0.9
0.4789473684210527,0.89
0.4789473684210527,0.91
0.4789473684210527,0.89
0.4789473684210527,0.92
0.4789473684210527,0.82
0.4789473684210527,0.83
0.4789473684210527,0.89
0.4789473684210527,0.85
0.4789473684210527,0.9
0.4789473684210527,0.85
0.4789473684210527,0.89
0.4789473684210527,0.89
0.4789473684210527,0.88
0.4789473684210527,0.85
0.4789473684210527,0.8
0.4789473684210527,0.88
0.4789473684210527,0.9
0.4789473684210527,0.83
